Epoch,Train Loss,Train Accuracy,Val Loss,Val Accuracy
0,0.6711,74.9346,0.3799,86.0911
1,0.3761,85.1685,0.2655,89.3176
2,0.3117,87.2110,0.2391,90.3532
3,0.2855,88.0754,0.2253,90.9091
4,0.2631,88.9916,0.2110,90.8110
5,0.2478,89.3761,0.2217,90.8546
6,0.2400,89.6815,0.2503,89.8300
7,0.2300,90.0633,0.1901,91.5413
8,0.2242,90.4041,0.1977,91.5958
9,0.2179,90.6959,0.1996,91.5086
